clave municipio,nombre municipio,seccion,rango_edad,sexo,total_padron,total_lista
41,GUADALAJARA,1438,55-59,hombres,34,33
41,GUADALAJARA,1439,55-59,hombres,23,23
41,GUADALAJARA,1440,55-59,hombres,32,32
41,GUADALAJARA,1441,55-59,hombres,32,31
41,GUADALAJARA,1442,55-59,hombres,26,26
41,GUADALAJARA,1443,55-59,hombres,14,14
41,GUADALAJARA,1444,55-59,hombres,24,23
41,GUADALAJARA,1445,55-59,hombres,27,25
41,GUADALAJARA,1446,55-59,hombres,31,31
41,GUADALAJARA,1447,55-59,hombres,37,37
41,GUADALAJARA,1448,55-59,hombres,72,72
41,GUADALAJARA,1449,55-59,hombres,47,47
41,GUADALAJARA,1450,55-59,hombres,70,69
41,GUADALAJARA,1451,55-59,hombres,48,48
41,GUADALAJARA,1452,55-59,hombres,48,48
41,GUADALAJARA,1453,55-59,hombres,55,54
41,GUADALAJARA,1454,55-59,hombres,64,64
41,GUADALAJARA,1455,55-59,hombres,49,47
41,GUADALAJARA,1456,55-59,hombres,72,71
41,GUADALAJARA,1457,55-59,hombres,31,31
41,GUADALAJARA,1458,55-59,hombres,52,51
41,GUADALAJARA,1459,55-59,hombres,76,74
41,GUADALAJARA,1460,55-59,hombres,33,32
41,GUADALAJARA,1461,55-59,hombres,44,44
41,GUADALAJARA,1462,55-59,hombres,30,30
41,GUADALAJARA,1463,55-59,hombres,42,42
41,GUADALAJARA,1464,55-59,hombres,46,46
41,GUADALAJARA,1465,55-59,hombres,47,46
41,GUADALAJARA,1466,55-59,hombres,43,42
41,GUADALAJARA,1467,55-59,hombres,43,42
41,GUADALAJARA,1468,55-59,hombres,39,39
41,GUADALAJARA,1469,55-59,hombres,33,32
41,GUADALAJARA,1470,55-59,hombres,45,45
41,GUADALAJARA,1471,55-59,hombres,47,45
41,GUADALAJARA,1472,55-59,hombres,41,41
41,GUADALAJARA,1473,55-59,hombres,76,74
41,GUADALAJARA,1474,55-59,hombres,79,79
41,GUADALAJARA,1475,55-59,hombres,47,47
41,GUADALAJARA,1476,55-59,hombres,47,47
41,GUADALAJARA,1477,55-59,hombres,42,42
41,GUADALAJARA,1478,55-59,hombres,43,43
41,GUADALAJARA,1479,55-59,hombres,39,37
41,GUADALAJARA,1480,55-59,hombres,34,34
41,GUADALAJARA,1481,55-59,hombres,55,55
41,GUADALAJARA,1482,55-59,hombres,41,39
41,GUADALAJARA,1483,55-59,hombres,55,55
41,GUADALAJARA,1484,55-59,hombres,243,242
41,GUADALAJARA,1485,55-59,hombres,19,19
41,GUADALAJARA,1486,55-59,hombres,52,51
41,GUADALAJARA,1487,55-59,hombres,37,37
41,GUADALAJARA,1488,55-59,hombres,21,20
41,GUADALAJARA,1489,55-59,hombres,27,27
41,GUADALAJARA,1490,55-59,hombres,52,52
41,GUADALAJARA,1491,55-59,hombres,45,45
41,GUADALAJARA,1492,55-59,hombres,29,28
41,GUADALAJARA,1493,55-59,hombres,44,44
41,GUADALAJARA,1494,55-59,hombres,36,33
41,GUADALAJARA,1495,55-59,hombres,41,41
41,GUADALAJARA,1496,55-59,hombres,37,37
41,GUADALAJARA,1497,55-59,hombres,55,54
41,GUADALAJARA,1498,55-59,hombres,64,62
41,GUADALAJARA,1499,55-59,hombres,69,69
41,GUADALAJARA,1500,55-59,hombres,26,26
41,GUADALAJARA,1501,55-59,hombres,31,31
41,GUADALAJARA,1502,55-59,hombres,26,25
41,GUADALAJARA,1503,55-59,hombres,74,74
41,GUADALAJARA,1504,55-59,hombres,77,76
41,GUADALAJARA,1505,55-59,hombres,55,55
41,GUADALAJARA,1506,55-59,hombres,20,20
41,GUADALAJARA,1507,55-59,hombres,34,34
41,GUADALAJARA,1508,55-59,hombres,30,30
41,GUADALAJARA,1509,55-59,hombres,41,41
41,GUADALAJARA,1510,55-59,hombres,22,22
41,GUADALAJARA,1511,55-59,hombres,43,43
41,GUADALAJARA,1512,55-59,hombres,36,35
41,GUADALAJARA,1513,55-59,hombres,51,50
41,GUADALAJARA,1514,55-59,hombres,54,53
41,GUADALAJARA,1515,55-59,hombres,59,58
41,GUADALAJARA,1516,55-59,hombres,35,35
41,GUADALAJARA,1517,55-59,hombres,77,77
41,GUADALAJARA,1518,55-59,hombres,54,54
41,GUADALAJARA,1519,55-59,hombres,51,51
41,GUADALAJARA,1520,55-59,hombres,34,34
41,GUADALAJARA,1521,55-59,hombres,42,41
41,GUADALAJARA,1522,55-59,hombres,27,27
41,GUADALAJARA,1523,55-59,hombres,35,34
41,GUADALAJARA,1524,55-59,hombres,19,19
41,GUADALAJARA,1525,55-59,hombres,42,42
98,TLAJOMULCO DE ZUÐIGA,2438,55-59,hombres,88,88
98,TLAJOMULCO DE ZUÐIGA,2439,55-59,hombres,70,67
98,TLAJOMULCO DE ZUÐIGA,2440,55-59,hombres,51,50
98,TLAJOMULCO DE ZUÐIGA,2441,55-59,hombres,38,38
98,TLAJOMULCO DE ZUÐIGA,2442,55-59,hombres,69,69
98,TLAJOMULCO DE ZUÐIGA,2446,55-59,hombres,260,260
98,TLAJOMULCO DE ZUÐIGA,2448,55-59,hombres,100,97
98,TLAJOMULCO DE ZUÐIGA,2453,55-59,hombres,314,311
98,TLAJOMULCO DE ZUÐIGA,2454,55-59,hombres,138,136
98,TLAJOMULCO DE ZUÐIGA,2456,55-59,hombres,98,95
98,TLAJOMULCO DE ZUÐIGA,2457,55-59,hombres,59,58
98,TLAJOMULCO DE ZUÐIGA,2458,55-59,hombres,106,103
98,TLAJOMULCO DE ZUÐIGA,2466,55-59,hombres,80,80
98,TLAJOMULCO DE ZUÐIGA,2470,55-59,hombres,73,72
98,TLAJOMULCO DE ZUÐIGA,3388,55-59,hombres,38,38
98,TLAJOMULCO DE ZUÐIGA,3389,55-59,hombres,66,65
98,TLAJOMULCO DE ZUÐIGA,3390,55-59,hombres,30,30
98,TLAJOMULCO DE ZUÐIGA,3391,55-59,hombres,59,59
98,TLAJOMULCO DE ZUÐIGA,3392,55-59,hombres,93,92
98,TLAJOMULCO DE ZUÐIGA,3393,55-59,hombres,66,66
98,TLAJOMULCO DE ZUÐIGA,3394,55-59,hombres,81,80
98,TLAJOMULCO DE ZUÐIGA,3395,55-59,hombres,54,53
98,TLAJOMULCO DE ZUÐIGA,3396,55-59,hombres,49,49
98,TLAJOMULCO DE ZUÐIGA,3402,55-59,hombres,51,51
98,TLAJOMULCO DE ZUÐIGA,3403,55-59,hombres,48,48
98,TLAJOMULCO DE ZUÐIGA,3444,55-59,hombres,65,63
98,TLAJOMULCO DE ZUÐIGA,3445,55-59,hombres,67,66
98,TLAJOMULCO DE ZUÐIGA,3446,55-59,hombres,50,50
98,TLAJOMULCO DE ZUÐIGA,3447,55-59,hombres,50,50
98,TLAJOMULCO DE ZUÐIGA,3459,55-59,hombres,23,23
98,TLAJOMULCO DE ZUÐIGA,3460,55-59,hombres,15,15
98,TLAJOMULCO DE ZUÐIGA,3461,55-59,hombres,25,25
98,TLAJOMULCO DE ZUÐIGA,3462,55-59,hombres,31,30
98,TLAJOMULCO DE ZUÐIGA,3463,55-59,hombres,55,55
98,TLAJOMULCO DE ZUÐIGA,3464,55-59,hombres,27,26
98,TLAJOMULCO DE ZUÐIGA,3465,55-59,hombres,40,38
98,TLAJOMULCO DE ZUÐIGA,3466,55-59,hombres,32,32
98,TLAJOMULCO DE ZUÐIGA,3467,55-59,hombres,22,21
98,TLAJOMULCO DE ZUÐIGA,3468,55-59,hombres,204,204
98,TLAJOMULCO DE ZUÐIGA,3469,55-59,hombres,153,153
98,TLAJOMULCO DE ZUÐIGA,3470,55-59,hombres,117,115
98,TLAJOMULCO DE ZUÐIGA,3577,55-59,hombres,87,87
98,TLAJOMULCO DE ZUÐIGA,3578,55-59,hombres,120,119
98,TLAJOMULCO DE ZUÐIGA,3579,55-59,hombres,165,162
98,TLAJOMULCO DE ZUÐIGA,3580,55-59,hombres,47,47
98,TLAJOMULCO DE ZUÐIGA,3581,55-59,hombres,48,47
98,TLAJOMULCO DE ZUÐIGA,3582,55-59,hombres,134,134
98,TLAJOMULCO DE ZUÐIGA,3583,55-59,hombres,72,71
98,TLAJOMULCO DE ZUÐIGA,3584,55-59,hombres,52,52
98,TLAJOMULCO DE ZUÐIGA,3585,55-59,hombres,71,70
98,TLAJOMULCO DE ZUÐIGA,3586,55-59,hombres,117,117
98,TLAJOMULCO DE ZUÐIGA,3587,55-59,hombres,50,50
98,TLAJOMULCO DE ZUÐIGA,3588,55-59,hombres,63,59
98,TLAJOMULCO DE ZUÐIGA,3589,55-59,hombres,80,80
98,TLAJOMULCO DE ZUÐIGA,3590,55-59,hombres,74,72
98,TLAJOMULCO DE ZUÐIGA,3602,55-59,hombres,63,61
98,TLAJOMULCO DE ZUÐIGA,3603,55-59,hombres,68,68
98,TLAJOMULCO DE ZUÐIGA,3604,55-59,hombres,69,69
98,TLAJOMULCO DE ZUÐIGA,3605,55-59,hombres,98,98
98,TLAJOMULCO DE ZUÐIGA,3606,55-59,hombres,95,91
98,TLAJOMULCO DE ZUÐIGA,3607,55-59,hombres,59,59
98,TLAJOMULCO DE ZUÐIGA,3608,55-59,hombres,128,126
98,TLAJOMULCO DE ZUÐIGA,3609,55-59,hombres,89,89
98,TLAJOMULCO DE ZUÐIGA,3610,55-59,hombres,86,86
98,TLAJOMULCO DE ZUÐIGA,3611,55-59,hombres,94,94
98,TLAJOMULCO DE ZUÐIGA,3654,55-59,hombres,18,18
98,TLAJOMULCO DE ZUÐIGA,3655,55-59,hombres,74,74
98,TLAJOMULCO DE ZUÐIGA,3656,55-59,hombres,42,42
98,TLAJOMULCO DE ZUÐIGA,3657,55-59,hombres,49,49
98,TLAJOMULCO DE ZUÐIGA,3679,55-59,hombres,43,43
98,TLAJOMULCO DE ZUÐIGA,3680,55-59,hombres,68,68
98,TLAJOMULCO DE ZUÐIGA,3732,55-59,hombres,68,67
98,TLAJOMULCO DE ZUÐIGA,3733,55-59,hombres,69,69
98,TLAJOMULCO DE ZUÐIGA,3811,55-59,hombres,20,20
98,TLAJOMULCO DE ZUÐIGA,3812,55-59,hombres,33,33
98,TLAJOMULCO DE ZUÐIGA,3813,55-59,hombres,89,88
98,TLAJOMULCO DE ZUÐIGA,3814,55-59,hombres,72,71
98,TLAJOMULCO DE ZUÐIGA,3966,55-59,hombres,69,68
98,TLAJOMULCO DE ZUÐIGA,3967,55-59,hombres,72,71
98,TLAJOMULCO DE ZUÐIGA,3968,55-59,hombres,50,50
98,TLAJOMULCO DE ZUÐIGA,3969,55-59,hombres,93,93
98,TLAJOMULCO DE ZUÐIGA,3970,55-59,hombres,75,74
98,TLAJOMULCO DE ZUÐIGA,3971,55-59,hombres,55,55
120,ZAPOPAN,3119,55-59,hombres,172,172
120,ZAPOPAN,3153,55-59,hombres,179,179
120,ZAPOPAN,3206,55-59,hombres,126,126
120,ZAPOPAN,3207,55-59,hombres,41,41
120,ZAPOPAN,3208,55-59,hombres,78,78
120,ZAPOPAN,3209,55-59,hombres,49,48
120,ZAPOPAN,3214,55-59,hombres,59,59
120,ZAPOPAN,3216,55-59,hombres,124,123
120,ZAPOPAN,3217,55-59,hombres,146,144
120,ZAPOPAN,3218,55-59,hombres,58,57
120,ZAPOPAN,3219,55-59,hombres,229,226
120,ZAPOPAN,3220,55-59,hombres,31,31
120,ZAPOPAN,3221,55-59,hombres,38,37
120,ZAPOPAN,3222,55-59,hombres,69,69
120,ZAPOPAN,3223,55-59,hombres,154,153
120,ZAPOPAN,3224,55-59,hombres,72,71
120,ZAPOPAN,3225,55-59,hombres,270,268
120,ZAPOPAN,3235,55-59,hombres,181,180
120,ZAPOPAN,3236,55-59,hombres,78,77
120,ZAPOPAN,3237,55-59,hombres,85,85
120,ZAPOPAN,3529,55-59,hombres,29,29
120,ZAPOPAN,3530,55-59,hombres,31,30
120,ZAPOPAN,3532,55-59,hombres,35,35
120,ZAPOPAN,3534,55-59,hombres,32,32
120,ZAPOPAN,3535,55-59,hombres,51,51
120,ZAPOPAN,3536,55-59,hombres,36,36
120,ZAPOPAN,3539,55-59,hombres,39,39
120,ZAPOPAN,3540,55-59,hombres,29,29
120,ZAPOPAN,3541,55-59,hombres,32,31
120,ZAPOPAN,3545,55-59,hombres,25,24
120,ZAPOPAN,3546,55-59,hombres,23,23
120,ZAPOPAN,3547,55-59,hombres,30,30
120,ZAPOPAN,3548,55-59,hombres,32,32
120,ZAPOPAN,3634,55-59,hombres,105,105
120,ZAPOPAN,3635,55-59,hombres,89,89
120,ZAPOPAN,3636,55-59,hombres,88,88
120,ZAPOPAN,3637,55-59,hombres,78,77
120,ZAPOPAN,3638,55-59,hombres,50,50
120,ZAPOPAN,3639,55-59,hombres,25,25
120,ZAPOPAN,3640,55-59,hombres,81,81
120,ZAPOPAN,3641,55-59,hombres,58,58
120,ZAPOPAN,3642,55-59,hombres,95,95
120,ZAPOPAN,3643,55-59,hombres,73,71
120,ZAPOPAN,3644,55-59,hombres,26,26
120,ZAPOPAN,3678,55-59,hombres,40,40
41,GUADALAJARA,857,55-59,hombres,52,52
41,GUADALAJARA,858,55-59,hombres,28,28
41,GUADALAJARA,859,55-59,hombres,47,47
41,GUADALAJARA,860,55-59,hombres,32,32
41,GUADALAJARA,861,55-59,hombres,15,15
41,GUADALAJARA,862,55-59,hombres,54,54
41,GUADALAJARA,863,55-59,hombres,68,67
41,GUADALAJARA,864,55-59,hombres,43,43
41,GUADALAJARA,865,55-59,hombres,42,42
41,GUADALAJARA,866,55-59,hombres,46,46
41,GUADALAJARA,867,55-59,hombres,28,27
41,GUADALAJARA,868,55-59,hombres,57,56
41,GUADALAJARA,869,55-59,hombres,42,42
41,GUADALAJARA,870,55-59,hombres,28,27
41,GUADALAJARA,871,55-59,hombres,25,25
41,GUADALAJARA,872,55-59,hombres,27,27
41,GUADALAJARA,873,55-59,hombres,55,55
41,GUADALAJARA,874,55-59,hombres,70,68
41,GUADALAJARA,875,55-59,hombres,75,75
41,GUADALAJARA,876,55-59,hombres,101,101
41,GUADALAJARA,877,55-59,hombres,50,50
41,GUADALAJARA,878,55-59,hombres,53,51
41,GUADALAJARA,879,55-59,hombres,40,40
41,GUADALAJARA,880,55-59,hombres,71,70
41,GUADALAJARA,881,55-59,hombres,69,66
41,GUADALAJARA,882,55-59,hombres,48,46
41,GUADALAJARA,883,55-59,hombres,56,55
41,GUADALAJARA,884,55-59,hombres,46,46
41,GUADALAJARA,885,55-59,hombres,70,69
41,GUADALAJARA,886,55-59,hombres,50,49
41,GUADALAJARA,887,55-59,hombres,67,65
41,GUADALAJARA,890,55-59,hombres,24,24
41,GUADALAJARA,891,55-59,hombres,59,59
41,GUADALAJARA,892,55-59,hombres,38,38
41,GUADALAJARA,893,55-59,hombres,68,68
41,GUADALAJARA,894,55-59,hombres,62,61
41,GUADALAJARA,895,55-59,hombres,72,71
41,GUADALAJARA,896,55-59,hombres,37,37
41,GUADALAJARA,897,55-59,hombres,26,25
41,GUADALAJARA,898,55-59,hombres,39,39
41,GUADALAJARA,899,55-59,hombres,56,56
41,GUADALAJARA,900,55-59,hombres,73,73
41,GUADALAJARA,901,55-59,hombres,48,48
41,GUADALAJARA,902,55-59,hombres,89,88
41,GUADALAJARA,903,55-59,hombres,45,44
41,GUADALAJARA,904,55-59,hombres,63,63
41,GUADALAJARA,905,55-59,hombres,43,43
41,GUADALAJARA,906,55-59,hombres,25,25
41,GUADALAJARA,907,55-59,hombres,67,65
41,GUADALAJARA,908,55-59,hombres,42,42
41,GUADALAJARA,909,55-59,hombres,32,31
41,GUADALAJARA,910,55-59,hombres,53,53
41,GUADALAJARA,911,55-59,hombres,73,71
41,GUADALAJARA,912,55-59,hombres,28,28
41,GUADALAJARA,913,55-59,hombres,22,22
41,GUADALAJARA,914,55-59,hombres,36,36
41,GUADALAJARA,915,55-59,hombres,31,31
41,GUADALAJARA,916,55-59,hombres,131,131
41,GUADALAJARA,917,55-59,hombres,43,43
41,GUADALAJARA,918,55-59,hombres,82,82
41,GUADALAJARA,919,55-59,hombres,61,60
41,GUADALAJARA,920,55-59,hombres,76,75
41,GUADALAJARA,921,55-59,hombres,52,51
41,GUADALAJARA,922,55-59,hombres,60,60
41,GUADALAJARA,923,55-59,hombres,68,67
41,GUADALAJARA,924,55-59,hombres,32,31
41,GUADALAJARA,925,55-59,hombres,91,90
41,GUADALAJARA,926,55-59,hombres,75,75
41,GUADALAJARA,927,55-59,hombres,51,51
41,GUADALAJARA,928,55-59,hombres,65,64
41,GUADALAJARA,2599,55-59,hombres,37,37
41,GUADALAJARA,2600,55-59,hombres,30,30
41,GUADALAJARA,3315,55-59,hombres,34,34
99,SAN PEDRO TLAQUEPAQUE,2571,55-59,hombres,25,25
99,SAN PEDRO TLAQUEPAQUE,2572,55-59,hombres,35,35
99,SAN PEDRO TLAQUEPAQUE,2573,55-59,hombres,26,26
99,SAN PEDRO TLAQUEPAQUE,2574,55-59,hombres,23,23
99,SAN PEDRO TLAQUEPAQUE,2575,55-59,hombres,25,25
99,SAN PEDRO TLAQUEPAQUE,2576,55-59,hombres,46,45
99,SAN PEDRO TLAQUEPAQUE,2577,55-59,hombres,52,52
99,SAN PEDRO TLAQUEPAQUE,2578,55-59,hombres,30,29
99,SAN PEDRO TLAQUEPAQUE,2579,55-59,hombres,33,33
99,SAN PEDRO TLAQUEPAQUE,2580,55-59,hombres,111,107
99,SAN PEDRO TLAQUEPAQUE,2581,55-59,hombres,17,16
99,SAN PEDRO TLAQUEPAQUE,2582,55-59,hombres,46,46
99,SAN PEDRO TLAQUEPAQUE,2583,55-59,hombres,94,94
99,SAN PEDRO TLAQUEPAQUE,2584,55-59,hombres,56,55
99,SAN PEDRO TLAQUEPAQUE,2594,55-59,hombres,134,134
99,SAN PEDRO TLAQUEPAQUE,2595,55-59,hombres,113,113
99,SAN PEDRO TLAQUEPAQUE,2596,55-59,hombres,122,121
99,SAN PEDRO TLAQUEPAQUE,2597,55-59,hombres,87,85
99,SAN PEDRO TLAQUEPAQUE,2598,55-59,hombres,58,58
99,SAN PEDRO TLAQUEPAQUE,2601,55-59,hombres,38,38
99,SAN PEDRO TLAQUEPAQUE,2602,55-59,hombres,79,79
99,SAN PEDRO TLAQUEPAQUE,2603,55-59,hombres,106,105
99,SAN PEDRO TLAQUEPAQUE,2605,55-59,hombres,164,163
99,SAN PEDRO TLAQUEPAQUE,2606,55-59,hombres,160,158
99,SAN PEDRO TLAQUEPAQUE,2614,55-59,hombres,264,263
99,SAN PEDRO TLAQUEPAQUE,2615,55-59,hombres,144,141
99,SAN PEDRO TLAQUEPAQUE,2617,55-59,hombres,188,183
99,SAN PEDRO TLAQUEPAQUE,2620,55-59,hombres,140,137
99,SAN PEDRO TLAQUEPAQUE,2621,55-59,hombres,139,137
99,SAN PEDRO TLAQUEPAQUE,2622,55-59,hombres,45,43
99,SAN PEDRO TLAQUEPAQUE,2623,55-59,hombres,54,53
99,SAN PEDRO TLAQUEPAQUE,2624,55-59,hombres,181,181
99,SAN PEDRO TLAQUEPAQUE,3172,55-59,hombres,36,35
99,SAN PEDRO TLAQUEPAQUE,3199,55-59,hombres,86,86
99,SAN PEDRO TLAQUEPAQUE,3201,55-59,hombres,86,86
99,SAN PEDRO TLAQUEPAQUE,3202,55-59,hombres,25,25
99,SAN PEDRO TLAQUEPAQUE,3203,55-59,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,3204,55-59,hombres,69,68
99,SAN PEDRO TLAQUEPAQUE,3312,55-59,hombres,72,71
99,SAN PEDRO TLAQUEPAQUE,3313,55-59,hombres,80,79
99,SAN PEDRO TLAQUEPAQUE,3314,55-59,hombres,35,35
99,SAN PEDRO TLAQUEPAQUE,3316,55-59,hombres,7,6
99,SAN PEDRO TLAQUEPAQUE,3317,55-59,hombres,384,382
99,SAN PEDRO TLAQUEPAQUE,3318,55-59,hombres,35,35
99,SAN PEDRO TLAQUEPAQUE,3319,55-59,hombres,2,2
99,SAN PEDRO TLAQUEPAQUE,3320,55-59,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,3321,55-59,hombres,30,30
99,SAN PEDRO TLAQUEPAQUE,3322,55-59,hombres,42,41
99,SAN PEDRO TLAQUEPAQUE,3323,55-59,hombres,16,16
99,SAN PEDRO TLAQUEPAQUE,3324,55-59,hombres,131,130
99,SAN PEDRO TLAQUEPAQUE,3325,55-59,hombres,27,27
99,SAN PEDRO TLAQUEPAQUE,3326,55-59,hombres,7,7
99,SAN PEDRO TLAQUEPAQUE,3327,55-59,hombres,31,30
99,SAN PEDRO TLAQUEPAQUE,3328,55-59,hombres,29,28
99,SAN PEDRO TLAQUEPAQUE,3329,55-59,hombres,45,45
99,SAN PEDRO TLAQUEPAQUE,3330,55-59,hombres,42,42
99,SAN PEDRO TLAQUEPAQUE,3331,55-59,hombres,36,36
99,SAN PEDRO TLAQUEPAQUE,3332,55-59,hombres,45,45
99,SAN PEDRO TLAQUEPAQUE,3333,55-59,hombres,45,45
99,SAN PEDRO TLAQUEPAQUE,3334,55-59,hombres,60,60
99,SAN PEDRO TLAQUEPAQUE,3335,55-59,hombres,39,39
99,SAN PEDRO TLAQUEPAQUE,3336,55-59,hombres,42,42
99,SAN PEDRO TLAQUEPAQUE,3337,55-59,hombres,42,41
99,SAN PEDRO TLAQUEPAQUE,3338,55-59,hombres,26,26
99,SAN PEDRO TLAQUEPAQUE,3339,55-59,hombres,44,44
99,SAN PEDRO TLAQUEPAQUE,3340,55-59,hombres,29,28
99,SAN PEDRO TLAQUEPAQUE,3341,55-59,hombres,41,41
99,SAN PEDRO TLAQUEPAQUE,3342,55-59,hombres,47,47
99,SAN PEDRO TLAQUEPAQUE,3343,55-59,hombres,31,31
99,SAN PEDRO TLAQUEPAQUE,3344,55-59,hombres,32,32
99,SAN PEDRO TLAQUEPAQUE,3345,55-59,hombres,34,33
99,SAN PEDRO TLAQUEPAQUE,3346,55-59,hombres,46,46
99,SAN PEDRO TLAQUEPAQUE,3347,55-59,hombres,43,43
99,SAN PEDRO TLAQUEPAQUE,3348,55-59,hombres,45,44
99,SAN PEDRO TLAQUEPAQUE,3349,55-59,hombres,29,29
99,SAN PEDRO TLAQUEPAQUE,3350,55-59,hombres,54,54
99,SAN PEDRO TLAQUEPAQUE,3351,55-59,hombres,42,42
99,SAN PEDRO TLAQUEPAQUE,3352,55-59,hombres,30,29
99,SAN PEDRO TLAQUEPAQUE,3353,55-59,hombres,36,35
99,SAN PEDRO TLAQUEPAQUE,3354,55-59,hombres,30,28
99,SAN PEDRO TLAQUEPAQUE,3355,55-59,hombres,10,10
99,SAN PEDRO TLAQUEPAQUE,3734,55-59,hombres,71,71
99,SAN PEDRO TLAQUEPAQUE,3735,55-59,hombres,80,80
99,SAN PEDRO TLAQUEPAQUE,3826,55-59,hombres,74,74
99,SAN PEDRO TLAQUEPAQUE,3827,55-59,hombres,50,50
99,SAN PEDRO TLAQUEPAQUE,3828,55-59,hombres,79,78
99,SAN PEDRO TLAQUEPAQUE,3829,55-59,hombres,123,123
99,SAN PEDRO TLAQUEPAQUE,3830,55-59,hombres,123,123
99,SAN PEDRO TLAQUEPAQUE,3831,55-59,hombres,37,35
99,SAN PEDRO TLAQUEPAQUE,3979,55-59,hombres,64,64
99,SAN PEDRO TLAQUEPAQUE,3980,55-59,hombres,67,67
99,SAN PEDRO TLAQUEPAQUE,3981,55-59,hombres,63,63
99,SAN PEDRO TLAQUEPAQUE,3982,55-59,hombres,89,89
99,SAN PEDRO TLAQUEPAQUE,3983,55-59,hombres,152,151
98,TLAJOMULCO DE ZUÐIGA,2443,55-59,hombres,64,63
98,TLAJOMULCO DE ZUÐIGA,2450,55-59,hombres,117,117
98,TLAJOMULCO DE ZUÐIGA,2452,55-59,hombres,155,152
98,TLAJOMULCO DE ZUÐIGA,2459,55-59,hombres,98,98
98,TLAJOMULCO DE ZUÐIGA,2460,55-59,hombres,138,136
98,TLAJOMULCO DE ZUÐIGA,2461,55-59,hombres,62,61
98,TLAJOMULCO DE ZUÐIGA,2463,55-59,hombres,104,102
98,TLAJOMULCO DE ZUÐIGA,2464,55-59,hombres,104,102
98,TLAJOMULCO DE ZUÐIGA,2467,55-59,hombres,280,278
98,TLAJOMULCO DE ZUÐIGA,2468,55-59,hombres,182,180
98,TLAJOMULCO DE ZUÐIGA,2471,55-59,hombres,76,73
98,TLAJOMULCO DE ZUÐIGA,3397,55-59,hombres,58,57
98,TLAJOMULCO DE ZUÐIGA,3398,55-59,hombres,67,66
98,TLAJOMULCO DE ZUÐIGA,3399,55-59,hombres,76,76
98,TLAJOMULCO DE ZUÐIGA,3400,55-59,hombres,42,41
98,TLAJOMULCO DE ZUÐIGA,3401,55-59,hombres,48,48
98,TLAJOMULCO DE ZUÐIGA,3404,55-59,hombres,46,46
98,TLAJOMULCO DE ZUÐIGA,3405,55-59,hombres,44,44
98,TLAJOMULCO DE ZUÐIGA,3406,55-59,hombres,62,62
98,TLAJOMULCO DE ZUÐIGA,3407,55-59,hombres,182,180
98,TLAJOMULCO DE ZUÐIGA,3408,55-59,hombres,38,38
98,TLAJOMULCO DE ZUÐIGA,3409,55-59,hombres,31,31
98,TLAJOMULCO DE ZUÐIGA,3410,55-59,hombres,42,42
98,TLAJOMULCO DE ZUÐIGA,3411,55-59,hombres,90,88
98,TLAJOMULCO DE ZUÐIGA,3412,55-59,hombres,97,97
98,TLAJOMULCO DE ZUÐIGA,3414,55-59,hombres,61,61
98,TLAJOMULCO DE ZUÐIGA,3415,55-59,hombres,314,311
98,TLAJOMULCO DE ZUÐIGA,3416,55-59,hombres,248,244
98,TLAJOMULCO DE ZUÐIGA,3417,55-59,hombres,33,32
98,TLAJOMULCO DE ZUÐIGA,3418,55-59,hombres,68,68
98,TLAJOMULCO DE ZUÐIGA,3419,55-59,hombres,56,56
98,TLAJOMULCO DE ZUÐIGA,3420,55-59,hombres,85,85
98,TLAJOMULCO DE ZUÐIGA,3421,55-59,hombres,193,192
98,TLAJOMULCO DE ZUÐIGA,3422,55-59,hombres,59,59
98,TLAJOMULCO DE ZUÐIGA,3423,55-59,hombres,54,54
98,TLAJOMULCO DE ZUÐIGA,3424,55-59,hombres,50,50
98,TLAJOMULCO DE ZUÐIGA,3425,55-59,hombres,185,183
98,TLAJOMULCO DE ZUÐIGA,3426,55-59,hombres,8,8
98,TLAJOMULCO DE ZUÐIGA,3427,55-59,hombres,42,41
98,TLAJOMULCO DE ZUÐIGA,3428,55-59,hombres,54,53
98,TLAJOMULCO DE ZUÐIGA,3429,55-59,hombres,165,164
98,TLAJOMULCO DE ZUÐIGA,3430,55-59,hombres,34,33
98,TLAJOMULCO DE ZUÐIGA,3431,55-59,hombres,40,39
98,TLAJOMULCO DE ZUÐIGA,3432,55-59,hombres,15,14
98,TLAJOMULCO DE ZUÐIGA,3433,55-59,hombres,36,36
98,TLAJOMULCO DE ZUÐIGA,3434,55-59,hombres,52,52
98,TLAJOMULCO DE ZUÐIGA,3435,55-59,hombres,64,63
98,TLAJOMULCO DE ZUÐIGA,3436,55-59,hombres,84,83
98,TLAJOMULCO DE ZUÐIGA,3437,55-59,hombres,183,181
98,TLAJOMULCO DE ZUÐIGA,3438,55-59,hombres,61,60
98,TLAJOMULCO DE ZUÐIGA,3439,55-59,hombres,110,109
98,TLAJOMULCO DE ZUÐIGA,3440,55-59,hombres,115,112
98,TLAJOMULCO DE ZUÐIGA,3441,55-59,hombres,62,61
98,TLAJOMULCO DE ZUÐIGA,3442,55-59,hombres,119,119
98,TLAJOMULCO DE ZUÐIGA,3443,55-59,hombres,32,31
98,TLAJOMULCO DE ZUÐIGA,3448,55-59,hombres,9,9
98,TLAJOMULCO DE ZUÐIGA,3449,55-59,hombres,16,16
